time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,gmt_hour,weekday,session_bucket,vwap_dist_atr,vwap_ext_atr,reclaim_atr,f_price_ema200,f_atr_pct,f_rel_vol,f_disp,f_h1_bias
1710242100,1710243034,BUY,17821.78,17807.96,17835.60,17807.23,-1.0528,0.2496,-0.9805,VWAPX,8,2,London,-1.2996,1.9701,0.2004,1.2452,43.8000,0.8523,0.2106,1
1710324900,1710327720,BUY,18042.78,18018.37,18067.19,18018.23,-1.0057,0.4691,-0.9730,VWAPX,7,3,Frankfurt,0.8180,1.7461,2.3180,17.7693,11.6000,1.9144,0.3521,1
1710497701,1710504172,BUY,17972.18,17942.33,18002.03,18002.63,1.0201,0.9866,-0.3199,VWAPX,7,5,Frankfurt,0.8363,1.5773,2.3363,0.2027,21.4000,1.9676,0.6273,1
1710784800,1710819976,BUY,17980.68,17943.10,18018.26,17942.34,-1.0202,0.3845,-0.9739,VWAPX,15,1,USOverlap,-1.4141,2.7900,0.0859,-1.2716,89.4000,0.5721,0.7582,1
1710870300,1710873098,BUY,17990.18,17961.27,18019.09,18019.13,1.0014,0.9668,-0.2266,VWAPX,14,2,USOverlap,-0.5414,1.6044,0.9586,-0.1624,86.0000,0.6171,0.9428,-1
1710929700,1710932450,BUY,18061.18,18030.56,18091.80,18030.13,-1.0140,0.0000,-0.9814,VWAPX,7,3,Frankfurt,1.1318,2.1407,2.6318,5.8664,10.6000,0.5812,0.4667,1
1711019700,1711019876,BUY,18227.18,18208.85,18245.51,18208.63,-1.0120,0.3519,-0.9574,VWAPX,8,4,London,-0.7082,1.8636,0.7918,10.1751,31.4000,0.5387,0.2382,1
1711373401,1711385997,BUY,18261.68,18227.46,18295.90,18296.63,1.0213,0.9921,-0.5070,VWAPX,10,1,London,-0.4355,1.7995,1.0645,1.6806,85.0000,0.3634,0.4133,1
1712052900,1712053663,BUY,18615.58,18559.67,18671.49,18559.03,-1.0114,0.0438,-0.9936,VWAPX,7,2,Frankfurt,1.1622,2.3877,2.6622,6.2012,57.2000,0.2104,0.2755,1
1712314800,1712315984,BUY,18226.08,18193.00,18259.16,18192.53,-1.0142,0.5880,-0.9840,VWAPX,8,5,London,-0.5223,1.7416,0.9777,-6.3605,83.4000,0.1152,0.4822,-1
1712571300,1712589534,BUY,18297.48,18229.53,18365.43,18365.67,1.0035,0.9999,-0.2877,VWAPX,7,1,Frankfurt,1.4681,2.8635,2.9681,0.3478,38.8000,0.3118,0.9202,-1
1712660400,1712660596,BUY,18276.48,18261.01,18291.95,18292.43,1.0310,0.9987,-0.1648,VWAPX,8,2,London,-0.9763,1.6202,0.5237,-2.7728,42.4000,0.2297,0.4272,1
1712744100,1712758136,BUY,18253.58,18217.01,18290.15,18291.03,1.0241,0.9967,-0.6576,VWAPX,7,3,Frankfurt,0.4639,1.9665,1.9639,-0.3356,24.2000,0.2670,0.3733,-1
1712837700,1712838455,BUY,18097.38,18066.72,18128.04,18065.83,-1.0290,0.0000,-0.9964,VWAPX,9,4,London,-1.4162,2.4099,0.0838,-4.1862,71.2000,0.1734,0.2954,-1
1712926800,1712930019,BUY,18158.88,18125.40,18192.36,18125.33,-1.0021,0.5809,-0.9722,VWAPX,10,5,London,-1.1185,2.2675,0.3815,0.6842,64.2000,0.1221,0.4328,-1
1713207600,1713212351,BUY,18090.28,18017.20,18163.36,18016.93,-1.0037,0.1430,-0.9900,VWAPX,16,1,Late,-1.1315,2.5534,0.3685,-0.0528,94.2000,0.6006,0.4477,1
