time_open,time_close,side,entry,sl,tp,exit_price,R,MFE_R,MAE_R,module,weekday,gmt_hour,session_bucket,comment
2024.05.17 09:00:00,2024.05.17 10:01:44,BUY,18697.68,18677.73,18717.63,18718.13,1.0249,0.9748,0.5388,EXHREJ,5,6,0,EXHREJ_L
2024.05.21 10:45:00,2024.05.21 11:07:40,BUY,18754.18,18717.46,18790.90,18717.43,-1.0008,0.0000,0.9954,EXHREJ,2,7,1,EXHREJ_L
2024.05.24 09:30:00,2024.05.24 09:51:37,BUY,18570.48,18544.21,18596.75,18544.13,-1.0029,0.0171,0.9648,EXHREJ,5,6,0,EXHREJ_L
2024.06.10 10:15:00,2024.06.10 12:24:17,BUY,18444.98,18378.60,18511.36,18378.43,-1.0026,0.5491,0.9273,EXHREJ,1,7,1,EXHREJ_L
2024.12.19 17:15:00,2024.12.19 19:17:10,BUY,20037.33,19984.40,20090.27,19983.88,-1.0097,0.0000,0.9757,EXHREJ,4,14,5,EXHREJ_L
2023.09.06 10:30:00,2023.09.06 16:54:31,BUY,15719.28,15672.92,15765.64,15765.73,1.0019,0.9803,0.9782,EXHREJ,3,7,1,EXHREJ_L
2023.09.19 10:15:00,2023.09.19 13:11:58,BUY,15700.18,15657.21,15743.15,15743.63,1.0112,0.9879,0.1059,EXHREJ,2,7,1,EXHREJ_L
2023.11.10 17:15:00,2023.11.10 17:27:36,BUY,15210.68,15181.48,15239.88,15181.13,-1.0119,0.0497,0.9777,EXHREJ,5,14,5,EXHREJ_L
2024.02.01 10:15:00,2024.02.01 14:45:44,BUY,16855.38,16789.54,16921.22,16921.83,1.0092,0.9940,0.2058,EXHREJ,4,7,1,EXHREJ_L
2024.02.08 11:00:00,2024.02.08 11:39:53,BUY,16930.78,16893.17,16968.39,16969.23,1.0223,0.9957,0.2805,EXHREJ,4,8,2,EXHREJ_L
2024.02.20 09:15:00,2024.02.20 10:20:03,BUY,17066.58,17039.35,17093.81,17039.03,-1.0119,0.6042,0.9751,EXHREJ,2,6,0,EXHREJ_L
2024.04.03 07:30:10,2024.04.03 09:26:20,BUY,18332.78,18295.51,18370.05,18370.53,1.0128,0.9859,0.7981,EXHREJ,3,4,0,EXHREJ_L
2024.04.05 10:15:00,2024.04.05 10:47:02,BUY,18251.08,18212.39,18289.77,18211.53,-1.0224,0.2960,0.9965,EXHREJ,5,7,1,EXHREJ_L
2024.05.21 10:15:00,2024.05.21 11:06:06,BUY,18749.18,18718.79,18779.57,18717.83,-1.0317,0.4426,0.9988,EXHREJ,2,7,1,EXHREJ_L
2024.05.24 09:30:00,2024.05.24 09:51:37,BUY,18570.48,18545.07,18595.89,18544.13,-1.0371,0.0177,0.9978,EXHREJ,5,6,0,EXHREJ_L
2024.06.10 10:15:00,2024.06.10 12:24:17,BUY,18444.98,18380.29,18509.67,18378.43,-1.0288,0.5635,0.9515,EXHREJ,1,7,1,EXHREJ_L
2024.06.19 12:00:00,2024.06.19 12:15:32,BUY,18085.78,18059.37,18112.19,18112.23,1.0014,0.9635,0.1798,EXHREJ,3,9,2,EXHREJ_L
2024.10.16 10:30:00,2024.10.16 11:55:04,BUY,19476.03,19424.88,19527.18,19424.63,-1.0049,0.1877,0.9854,EXHREJ,3,7,1,EXHREJ_L
2024.12.19 17:15:00,2024.12.19 19:16:13,BUY,20037.33,19986.74,20087.92,19985.88,-1.0170,0.0000,0.9972,EXHREJ,4,14,5,EXHREJ_L
2023.09.06 10:30:00,2023.09.06 16:57:11,BUY,15719.28,15669.28,15769.28,15769.73,1.0090,0.9890,0.9070,EXHREJ,3,7,1,EXHREJ_L
2023.09.19 10:15:00,2023.09.19 16:04:52,BUY,15700.18,15653.77,15746.59,15653.63,-1.0030,0.9793,0.9815,EXHREJ,2,7,1,EXHREJ_L
2023.09.22 10:15:00,2023.09.25 11:40:11,BUY,15517.18,15441.31,15593.05,15441.16,-1.0020,0.9194,0.9982,EXHREJ,5,7,1,EXHREJ_L
2023.11.07 11:30:00,2023.11.07 13:38:55,BUY,15103.78,15073.89,15133.67,15073.23,-1.0220,0.9183,0.9886,EXHREJ,2,8,2,EXHREJ_L
